Repository Fork?,Repository Forks Count,Repository Issues enabled?,Repository Wiki enabled?,Repository Pages enabled?,Repository Open Issues Count,Repository Readme filename,Repository Changelog filename,Repository Contributing guidelines filename,Repository License filename,Repository Code of Conduct filename,Repository Stars Count
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293364057,1,1,1,0.092596785,1,1,1,1,0,90386
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.293329665,1,1,1,0.092596785,1,1,1,1,0,90383
0,0.21744364,1,0,0,0.021960607,1,0,1,1,1,86435
0,0.21744364,1,0,0,0.021960607,1,0,1,1,1,86435
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
