Repository Fork?,Repository Forks Count,Repository Issues enabled?,Repository Wiki enabled?,Repository Pages enabled?,Repository Open Issues Count,Repository Readme filename,Repository Changelog filename,Repository Contributing guidelines filename,Repository License filename,Repository Code of Conduct filename,Repository Stars Count
0,0.015149691,1,1,1,0.016527055,1,1,1,1,0,7975
0,0.001908758,1,1,1,0.001584786,0,0,0,0,0,1526
0,0.00768662,1,1,0,0.009282318,1,0,1,1,0,6394
0,0.000412704,1,1,0,0.000679194,1,0,1,0,0,830
0,0.143311609,1,0,0,0.498528413,1,1,1,1,1,33930
0,0.004832081,1,0,0,0.007697532,1,0,1,1,1,2319
0,0.008305676,1,1,0,0.016753453,1,1,0,1,0,1128
0,0.009165477,1,1,1,0.044826806,1,1,1,1,0,4470
0,0.043746668,1,1,0,0.131990038,1,1,1,1,1,26388
0,0.000739429,1,1,0,0,1,0,0,1,0,639
0,0.036146029,1,1,1,0.057278696,1,1,1,1,1,16209
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.001186525,1,1,1,0.003848766,1,0,1,1,1,984
0,0.003009303,1,0,1,0.000905592,1,0,0,1,0,2010
0,0.005141609,1,0,0,0.022187005,1,0,1,1,1,6496
0,0.002304266,1,1,0,0.008376726,1,0,1,1,1,3435
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86429
0,0.002562207,1,1,0,0.00452796,1,1,0,1,0,1095
0,0.007841384,1,1,0,0.007471134,1,1,0,1,0,2841
0,0.010730315,1,1,0,0.014036676,1,1,0,1,0,2887
0,0.003456399,1,1,0,0.020602219,1,0,0,1,0,1384
0,0.017196017,1,1,1,0.064523432,1,1,1,1,0,22355
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.209292728,1,1,0,0.473398234,1,0,0,1,0,14616
0,0.006035802,1,1,1,0.023545393,1,0,1,1,0,1748
0,0.032397297,1,1,0,0.076975323,1,1,1,1,0,11903
0,0.003250047,1,0,0,0.006339144,1,0,0,1,0,572
0,0.004608533,0,0,0,0.002943174,1,0,0,1,0,6497
0,0.005261981,1,1,0,0.00339597,1,0,0,1,0,1354
0,0.001719602,1,1,0,0.067919402,1,0,1,1,1,581
0,0.001289701,1,1,1,0.007244736,1,0,0,1,0,1456
0,0.013206541,1,1,1,0.01245189,1,1,0,1,0,4896
0,0.008752773,1,1,0,0.024677383,1,0,1,1,0,3901
0,0.001203721,1,1,0,0.031695721,1,1,0,1,1,1099
0,0.006035802,1,1,1,0.023545393,1,0,1,1,0,1748
0,0.007342699,1,1,0,0.001584786,1,1,0,1,0,5368
0,0.005365157,1,1,0,0.020375821,1,0,0,1,0,1397
0,0.010248826,1,1,1,0.011999094,1,1,0,1,0,1739
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.003731536,1,1,1,0.012904686,1,1,0,1,0,2377
0,0.023283408,1,1,0,0.087616029,1,1,0,1,0,1618
0,0.003336027,1,1,1,0.023545393,1,0,0,1,0,4521
0,0.003422007,1,1,1,0.01245189,1,0,0,0,0,2974
0,0.004711709,1,1,1,0.013131084,1,1,1,1,1,1467
0,0.03743573,1,1,1,0.005433552,1,1,0,1,0,23506
0,0.051519268,1,1,0,0.363368802,1,1,1,1,0,15715
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.002545011,1,1,0,0.021734209,1,0,0,1,0,1695
0,0.00237305,1,1,0,0.002490378,1,0,0,0,0,1775
0,0.209292728,1,1,0,0.473398234,1,0,0,1,0,14616
0,0.092359809,1,1,1,0.016300657,1,0,0,1,0,9562
0,0.005347961,1,1,1,0.00452796,1,1,0,1,0,1213
0,0.060787922,1,1,0,0.226624406,1,0,1,1,0,16264
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.043746668,1,1,0,0.131990038,1,1,1,1,1,26388
0,0.011813664,1,1,0,0.021960607,1,1,0,1,0,2046
0,0.000997369,1,1,0,0.001584786,1,0,0,1,0,786
0,0.003301635,1,1,1,0.008376726,1,0,1,0,0,3555
0,0.002630991,1,1,0,0.01245189,1,1,0,0,0,3921
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.039155332,1,0,0,0.263527281,1,0,1,1,1,11271
0,0.001238113,1,1,1,0.000452796,1,0,0,1,0,784
0,0.209223944,1,1,0,0.473171836,1,0,0,1,0,14616
0,0.000412704,1,1,0,0.00452796,1,0,0,0,0,794
0,0.015734356,1,1,0,0.05342993,1,1,1,1,0,9391
0,0.034856327,1,1,1,0.041204437,1,1,1,1,0,9361
0,0.023283408,1,1,0,0.087616029,1,1,0,1,0,1618
0,0.003164067,1,1,1,0.008829522,1,0,1,1,0,998
0,0.001633622,1,1,0,0.003622368,1,0,0,1,0,1150
0,0.023283408,1,1,0,0.087616029,1,1,0,1,0,1618
0,0.000412704,1,1,0,0.00113199,1,1,0,1,0,1031
0,0.014375871,1,1,0,0.021507811,1,1,0,0,0,6531
