Repository Fork?,Repository Forks Count,Repository Issues enabled?,Repository Wiki enabled?,Repository Pages enabled?,Repository Open Issues Count,Repository Readme filename,Repository Changelog filename,Repository Contributing guidelines filename,Repository License filename,Repository Code of Conduct filename,Repository Stars Count
0,0.007033171,1,1,1,0.013357482,1,1,1,1,0,500
0,0.000189156,1,1,0,0.014036676,1,0,0,1,0,199
1,3.44E-05,1,1,0,0,1,0,0,1,0,13
0,0.000533077,1,1,0,0.00113199,1,0,0,1,0,193
0,5.16E-05,1,1,0,0.000226398,1,0,0,1,0,12
0,1.72E-05,1,1,0,0.000226398,1,0,1,1,0,24
0,5.16E-05,1,1,0,0,1,0,0,1,0,32
0,0.000395508,1,0,0,0.000452796,1,0,0,1,0,167
0,6.88E-05,1,1,0,0,1,1,1,1,1,20
0,0.000636253,1,1,0,0.021055015,1,0,1,1,0,90
0,8.60E-05,1,0,0,0,1,0,0,1,0,10
0,0.000309528,1,1,0,0.001811184,1,0,1,1,0,24
0,0.000206352,1,1,0,0.000679194,1,0,0,1,0,65
0,0.003250047,1,0,0,0.003848766,1,1,1,1,1,691
0,0.000120372,1,1,0,0.000679194,1,0,0,1,0,20
0,0.000378312,1,1,1,0.004075164,1,0,0,1,0,82
0,0.000464292,1,1,0,0.000905592,1,1,1,1,0,72
0,0.000309528,1,1,0,0.003622368,1,0,0,0,0,52
0,0.000309528,1,0,0,0.000679194,1,1,0,1,0,49
0,1.72E-05,1,1,0,0.000452796,1,0,0,1,0,12
0,0.000584665,1,1,0,0.002490378,1,0,0,0,0,25
0,6.88E-05,1,1,1,0.000226398,1,0,0,1,0,19
0,0.009870514,1,1,1,0.077654517,1,0,1,1,0,3125
0,8.60E-05,1,1,0,0.000679194,1,0,0,1,0,21
0,6.88E-05,1,1,1,0,1,0,0,1,0,26
